Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
6305.14,91.27,15.15,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.67,7.44,0,-1.$,77.31,0
6306.14,91.29,15.15,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.67,7.44,0,-1.$,77.34,0
6307.14,91.28,15.15,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.67,7.45,0,-1.$,77.37,0
6308.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.56,7.45,0,-1.$,77.40,0
6309.14,91.27,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.56,7.45,0,-1.$,77.43,0
6310.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.56,7.45,0,-1.$,77.46,0
6311.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,560.56,7.45,0,-1.$,77.49,0
6312.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.78,7.45,0,-1.$,77.52,0
6313.14,91.27,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.78,7.45,0,-1.$,77.55,0
6314.14,91.30,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.78,7.45,0,-1.$,77.57,0
6315.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.78,7.45,0,-1.$,77.60,0
6316.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.94,7.45,0,-1.$,77.63,0
6317.14,91.27,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.94,7.45,0,-1.$,77.66,0
6318.14,91.30,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.94,7.45,0,-1.$,77.69,0
6319.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,556.94,7.45,0,-1.$,77.71,0
6320.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.10,7.45,0,-1.$,77.74,0
6321.14,91.27,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.10,7.45,0,-1.$,77.77,0
6322.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.10,7.45,0,-1.$,77.79,0
6323.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.10,7.45,0,-1.$,77.82,0
6324.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.25,7.45,0,-1.$,77.85,0
6325.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.25,7.45,0,-1.$,77.87,0
6326.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.25,7.45,0,-1.$,77.90,0
6327.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.25,7.45,0,-1.$,77.93,0
6328.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.39,7.45,0,-1.$,77.95,0
6329.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.39,7.45,0,-1.$,77.98,0
6330.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.39,7.44,0,-1.$,78.00,0
6331.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.39,7.45,0,-1.$,78.03,0
6332.14,91.25,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.52,7.45,0,-1.$,78.05,0
6333.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.52,7.45,0,-1.$,78.08,0
6334.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.52,7.44,0,-1.$,78.10,0
6335.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.52,7.45,0,-1.$,78.13,0
6336.14,91.25,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.64,7.45,0,-1.$,78.15,0
6337.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.64,7.44,0,-1.$,78.18,0
6338.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.64,7.44,0,-1.$,78.20,0
6339.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.64,7.45,0,-1.$,78.22,0
6340.14,91.25,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.75,7.45,0,-1.$,78.25,0
6341.14,91.28,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.75,7.44,0,-1.$,78.27,0
6342.14,91.29,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.75,7.44,0,-1.$,78.29,0
6343.14,91.26,15.08,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.75,7.45,0,-1.$,78.32,0
6344.14,91.25,15.00,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.74,7.45,0,-1.$,78.34,0
6345.14,91.28,15.00,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.74,7.44,0,-1.$,78.36,0
6346.14,91.29,15.00,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.74,7.44,0,-1.$,78.39,0
6347.14,91.26,15.00,128.5,92.1,111.2,0.980,36.14,6.63,72.7,557.74,7.45,0,-1.$,78.41,0
6348.14,91.25,15.00,128.5,92.1,111.2,0.980,36.14,6.63,72.7,553.76,7.45,0,-1.$,78.43,0
6349.14,91.28,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.76,7.44,0,-1.$,78.46,0
6350.14,91.29,15.00,128.5,92.1,111.2,0.980,36.14,6.64,72.7,553.76,7.44,0,-1.$,78.48,0
6351.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.76,7.44,0,-1.$,78.50,0
6352.14,91.25,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.83,7.44,0,-1.$,78.52,0
6353.14,91.28,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.83,7.44,0,-1.$,78.54,0
6354.14,91.29,15.00,128.5,92.1,111.3,0.980,36.14,6.64,72.7,553.83,7.44,0,-1.$,78.57,0
6355.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.83,7.44,0,-1.$,78.59,0
6356.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.89,7.44,0,-1.$,78.61,0
6357.14,91.27,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.89,7.44,0,-1.$,78.63,0
6358.14,91.28,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.89,7.44,0,-1.$,78.65,0
6359.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.89,7.44,0,-1.$,78.67,0
6360.14,91.25,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.94,7.44,0,-1.$,78.70,0
6361.14,91.27,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.94,7.44,0,-1.$,78.72,0
6362.14,91.28,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.94,7.44,0,-1.$,78.74,0
6363.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.94,7.44,0,-1.$,78.76,0
6364.14,91.25,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,78.78,0
6365.14,91.27,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,78.80,0
6366.14,91.28,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,78.82,0
6367.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,78.84,0
6368.14,91.25,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.97,7.44,0,-1.$,78.86,0
6369.14,91.27,15.00,128.5,92.2,111.3,0.980,36.14,6.63,72.7,553.97,7.44,0,-1.$,78.88,0
6370.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.97,7.44,0,-1.$,78.90,0
6371.14,91.26,15.00,128.5,92.1,111.3,0.980,36.14,6.63,72.7,553.97,7.44,0,-1.$,78.92,0
6372.14,91.25,15.00,128.5,92.2,111.3,0.980,36.14,6.63,72.7,553.97,7.44,0,-1.$,78.94,0
6373.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.97,7.44,0,-1.$,78.96,0
6374.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.97,7.44,0,-1.$,78.98,0
6375.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.97,7.44,0,-1.$,78.99,0
6376.14,91.25,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,79.01,0
6377.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,79.03,0
6378.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.96,7.44,0,-1.$,79.04,0
6379.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.96,7.44,0,-1.$,79.06,0
6380.14,91.25,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.93,7.44,0,-1.$,79.08,0
6381.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.93,7.44,0,-1.$,79.09,0
6382.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.93,7.44,0,-1.$,79.11,0
6383.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.93,7.44,0,-1.$,79.12,0
6384.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.90,7.44,0,-1.$,79.13,0
6385.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.90,7.44,0,-1.$,79.15,0
6386.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.90,7.44,0,-1.$,79.16,0
6387.14,91.26,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.90,7.44,0,-1.$,79.17,0
6388.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.86,7.44,0,-1.$,79.18,0
6389.14,91.27,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.86,7.44,0,-1.$,79.20,0
6390.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.86,7.44,0,-1.$,79.21,0
6391.14,91.25,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.86,7.44,0,-1.$,79.22,0
6392.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.82,7.44,0,-1.$,79.22,0
6393.14,91.27,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.82,7.44,0,-1.$,79.22,0
6394.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.82,7.44,0,-1.$,79.21,0
6395.14,91.25,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.82,7.44,0,-1.$,79.19,0
6396.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.77,7.44,0,-1.$,79.17,0
6397.14,91.27,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.77,7.44,0,-1.$,79.15,0
6398.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.77,7.44,0,-1.$,79.12,0
6399.14,91.25,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.77,7.44,0,-1.$,79.09,0
6400.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.71,7.44,0,-1.$,79.06,0
6401.14,91.27,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.71,7.44,0,-1.$,79.02,0
6402.14,91.28,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.71,7.44,0,-1.$,78.99,0
6403.14,91.25,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.71,7.44,0,-1.$,78.95,0
6404.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.65,7.44,0,-1.$,78.91,0
6405.14,91.27,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.65,7.44,0,-1.$,78.87,0
6406.14,91.27,15.00,128.6,92.2,111.3,0.980,36.14,6.64,72.7,553.65,7.44,0,-1.$,78.83,0
6407.14,91.24,15.00,128.6,92.2,111.3,0.980,36.14,6.63,72.7,553.65,7.44,0,-1.$,78.79,0
6408.14,91.24,15.00,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.58,7.44,0,-1.$,78.74,0
6409.14,91.26,15.00,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.58,7.44,0,-1.$,78.70,0
6410.14,91.27,15.00,128.6,92.2,111.3,0.980,36.13,6.64,72.7,553.58,7.44,0,-1.$,78.66,0
6411.14,91.24,15.00,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.58,7.44,0,-1.$,78.61,0
6412.14,91.24,15.00,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.50,7.44,0,-1.$,78.57,0
6413.14,91.26,15.00,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.50,7.44,0,-1.$,78.52,0
6414.14,91.27,15.00,128.6,92.2,111.3,0.980,36.13,6.64,72.7,553.50,7.44,0,-1.$,78.48,0
6415.14,91.24,15.00,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.50,7.44,0,-1.$,78.43,0
6416.14,91.23,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.41,7.44,0,-1.$,78.39,0
6417.14,91.26,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.41,7.44,0,-1.$,78.34,0
6418.14,91.27,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.41,7.44,0,-1.$,78.30,0
6419.14,91.24,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,553.41,7.44,0,-1.$,78.25,0
6420.14,91.23,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.45,7.44,0,-1.$,78.21,0
6421.14,91.25,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.45,7.44,0,-1.$,78.17,0
6422.14,91.25,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.45,7.44,0,-1.$,78.12,0
6423.14,91.24,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.45,7.44,0,-1.$,78.08,0
6424.14,91.23,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.33,7.44,0,-1.$,78.03,0
6425.14,91.25,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.33,7.44,0,-1.$,77.99,0
6426.14,91.25,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.33,7.44,0,-1.$,77.94,0
6427.14,91.23,15.08,128.6,92.2,111.3,0.980,36.13,6.63,72.7,557.33,7.44,0,-1.$,77.90,0
6428.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.20,7.44,0,-1.$,77.85,0
6429.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.20,7.44,0,-1.$,77.81,0
6430.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.20,7.44,0,-1.$,77.77,0
6431.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.20,7.44,0,-1.$,77.72,0
6432.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.07,7.44,0,-1.$,77.68,0
6433.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.07,7.44,0,-1.$,77.64,0
6434.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.07,7.44,0,-1.$,77.59,0
6435.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,557.07,7.44,0,-1.$,77.55,0
6436.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.93,7.44,0,-1.$,77.51,0
6437.14,91.24,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.93,7.44,0,-1.$,77.47,0
6438.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.93,7.44,0,-1.$,77.42,0
6439.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.93,7.44,0,-1.$,77.38,0
6440.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.80,7.44,0,-1.$,77.34,0
6441.14,91.24,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.80,7.44,0,-1.$,77.30,0
6442.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.80,7.44,0,-1.$,77.26,0
6443.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.80,7.44,0,-1.$,77.21,0
6444.14,91.22,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.67,7.44,0,-1.$,77.17,0
6445.14,91.24,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.67,7.44,0,-1.$,77.13,0
6446.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.67,7.44,0,-1.$,77.09,0
6447.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.67,7.44,0,-1.$,77.05,0
6448.14,91.22,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.54,7.44,0,-1.$,77.01,0
6449.14,91.24,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.54,7.44,0,-1.$,76.97,0
6450.14,91.25,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.54,7.44,0,-1.$,76.93,0
6451.14,91.23,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.54,7.44,0,-1.$,76.89,0
6452.14,91.22,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.41,7.44,0,-1.$,76.85,0
6453.14,91.24,15.08,128.6,92.3,111.4,0.980,36.13,6.63,72.7,556.41,7.44,0,-1.$,76.81,0
6454.14,91.25,15.08,128.6,92.3,111.4,0.980,36.13,6.63,72.7,556.41,7.44,0,-1.$,76.77,0
6455.14,91.22,15.08,128.6,92.2,111.4,0.980,36.13,6.63,72.7,556.41,7.44,0,-1.$,76.73,0
6456.14,91.22,15.08,128.6,92.3,111.4,0.980,36.13,6.63,72.7,556.27,7.44,0,-1.$,76.69,0
6457.14,91.25,15.08,128.7,92.3,111.4,0.980,36.13,6.63,72.7,556.27,7.44,0,-1.$,76.66,0
6458.14,91.25,15.08,128.7,92.3,111.4,0.980,36.13,6.63,72.7,556.27,7.44,0,-1.$,76.62,0
6459.14,91.22,15.08,128.6,92.3,111.4,0.980,36.13,6.63,72.7,556.27,7.44,0,-1.$,76.58,0
6460.14,91.22,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,556.14,7.44,0,-1.$,76.54,0
6461.14,91.25,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,556.14,7.44,0,-1.$,76.50,0
6462.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,556.14,7.44,0,-1.$,76.47,0
6463.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.19,7.44,0,-1.$,76.43,0
6464.14,91.22,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.19,7.44,0,-1.$,76.39,0
6465.14,91.25,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.19,7.44,0,-1.$,76.36,0
6466.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.19,7.44,0,-1.$,76.32,0
6467.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.04,7.44,0,-1.$,76.28,0
6468.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.04,7.44,0,-1.$,76.25,0
6469.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.04,7.44,0,-1.$,76.21,0
6470.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,560.04,7.44,0,-1.$,76.18,0
6471.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.89,7.44,0,-1.$,76.14,0
6472.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.89,7.44,0,-1.$,76.11,0
6473.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.89,7.44,0,-1.$,76.07,0
6474.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.89,7.44,0,-1.$,76.04,0
6475.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.75,7.44,0,-1.$,76.00,0
6476.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.75,7.44,0,-1.$,75.97,0
6477.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.75,7.44,0,-1.$,75.93,0
6478.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.75,7.44,0,-1.$,75.90,0
6479.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.62,7.44,0,-1.$,75.86,0
6480.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.62,7.44,0,-1.$,75.83,0
6481.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.62,7.44,0,-1.$,75.80,0
6482.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.62,7.44,0,-1.$,75.76,0
6483.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.50,7.44,0,-1.$,75.73,0
6484.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.50,7.44,0,-1.$,75.70,0
6485.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.50,7.44,0,-1.$,75.67,0
6486.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.50,7.44,0,-1.$,75.63,0
6487.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.39,7.44,0,-1.$,75.60,0
6488.14,91.23,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.39,7.44,0,-1.$,75.57,0
6489.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.39,7.44,0,-1.$,75.54,0
6490.14,91.22,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.39,7.44,0,-1.$,75.50,0
6491.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.29,7.44,0,-1.$,75.47,0
6492.14,91.23,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.29,7.44,0,-1.$,75.44,0
6493.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.29,7.44,0,-1.$,75.41,0
6494.14,91.22,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.29,7.44,0,-1.$,75.38,0
6495.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.19,7.44,0,-1.$,75.35,0
6496.14,91.23,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.19,7.44,0,-1.$,75.32,0
6497.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.19,7.44,0,-1.$,75.29,0
6498.14,91.22,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.19,7.44,0,-1.$,75.26,0
6499.14,91.21,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.10,7.44,0,-1.$,75.23,0
6500.14,91.23,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.10,7.44,0,-1.$,75.19,0
6501.14,91.24,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.10,7.44,0,-1.$,75.17,0
6502.14,91.22,15.15,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.10,7.44,0,-1.$,75.13,0
6503.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.01,7.44,0,-1.$,75.11,0
6504.14,91.23,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.01,7.44,0,-1.$,75.08,0
6505.14,91.24,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.01,7.44,0,-1.$,75.05,0
6506.14,91.22,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,559.01,7.44,0,-1.$,75.02,0
6507.14,91.20,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.16,7.44,0,-1.$,74.99,0
6508.14,91.22,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.16,7.44,0,-1.$,74.96,0
6509.14,91.24,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.16,7.44,0,-1.$,74.93,0
6510.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.16,7.44,0,-1.$,74.90,0
6511.14,91.20,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.06,7.44,0,-1.$,74.87,0
6512.14,91.22,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.06,7.44,0,-1.$,74.84,0
6513.14,91.24,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.06,7.44,0,-1.$,74.82,0
6514.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,563.06,7.44,0,-1.$,74.79,0
6515.14,91.20,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.97,7.44,0,-1.$,74.76,0
6516.14,91.22,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.97,7.44,0,-1.$,74.73,0
6517.14,91.24,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.97,7.44,0,-1.$,74.70,0
6518.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.97,7.44,0,-1.$,74.68,0
6519.14,91.20,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.89,7.44,0,-1.$,74.65,0
6520.14,91.22,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.89,7.44,0,-1.$,74.62,0
6521.14,91.23,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.89,7.44,0,-1.$,74.59,0
6522.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.89,7.44,0,-1.$,74.57,0
6523.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.82,7.44,0,-1.$,74.54,0
6524.14,91.22,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.82,7.44,0,-1.$,74.51,0
6525.14,91.23,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.82,7.44,0,-1.$,74.49,0
6526.14,91.21,15.23,128.7,92.3,111.4,0.980,36.13,6.63,72.7,562.82,7.44,0,-1.$,74.46,0
