Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
4534.14,97.85,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.06,7.46,0,-1.$,75.25,0
4535.14,97.87,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.06,7.46,0,-1.$,75.26,0
4536.14,97.86,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.06,7.46,0,-1.$,75.26,0
4537.14,97.85,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.05,7.46,0,-1.$,75.27,0
4538.14,97.87,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.05,7.46,0,-1.$,75.28,0
4539.14,97.86,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.05,7.46,0,-1.$,75.29,0
4540.14,97.84,17.75,125.9,92.1,109.6,0.981,36.29,6.62,67.6,485.04,7.46,0,-1.$,75.29,0
4541.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.04,7.46,0,-1.$,75.30,0
4542.14,97.87,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.04,7.46,0,-1.$,75.31,0
4543.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.04,7.46,0,-1.$,75.31,0
4544.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.03,7.46,0,-1.$,75.32,0
4545.14,97.87,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.03,7.46,0,-1.$,75.32,0
4546.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.03,7.46,0,-1.$,75.33,0
4547.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.02,7.46,0,-1.$,75.34,0
4548.14,97.87,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.02,7.46,0,-1.$,75.34,0
4549.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.02,7.46,0,-1.$,75.35,0
4550.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.01,7.46,0,-1.$,75.35,0
4551.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.01,7.46,0,-1.$,75.36,0
4552.14,97.87,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.01,7.46,0,-1.$,75.37,0
4553.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,485.01,7.46,0,-1.$,75.37,0
4554.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,485.00,7.46,0,-1.$,75.38,0
4555.14,97.87,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.6,485.00,7.46,0,-1.$,75.38,0
4556.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,485.00,7.46,0,-1.$,75.39,0
4557.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.99,7.46,0,-1.$,75.40,0
4558.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.99,7.46,0,-1.$,75.40,0
4559.14,97.87,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.99,7.46,0,-1.$,75.41,0
4560.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.98,7.46,0,-1.$,75.41,0
4561.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.98,7.46,0,-1.$,75.42,0
4562.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.98,7.46,0,-1.$,75.42,0
4563.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.98,7.46,0,-1.$,75.43,0
4564.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.96,7.46,0,-1.$,75.43,0
4565.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.96,7.46,0,-1.$,75.44,0
4566.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.96,7.46,0,-1.$,75.44,0
4567.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.95,7.46,0,-1.$,75.45,0
4568.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.95,7.46,0,-1.$,75.45,0
4569.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.95,7.46,0,-1.$,75.46,0
4570.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.95,7.46,0,-1.$,75.46,0
4571.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.94,7.46,0,-1.$,75.47,0
4572.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.94,7.46,0,-1.$,75.47,0
4573.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.94,7.46,0,-1.$,75.48,0
4574.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.93,7.46,0,-1.$,75.48,0
4575.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.93,7.46,0,-1.$,75.49,0
4576.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.93,7.46,0,-1.$,75.49,0
4577.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.92,7.46,0,-1.$,75.50,0
4578.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.92,7.46,0,-1.$,75.50,0
4579.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.92,7.46,0,-1.$,75.51,0
4580.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.92,7.46,0,-1.$,75.51,0
4581.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.91,7.46,0,-1.$,75.52,0
4582.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.91,7.46,0,-1.$,75.52,0
4583.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.91,7.46,0,-1.$,75.52,0
4584.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.90,7.46,0,-1.$,75.53,0
4585.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.90,7.46,0,-1.$,75.53,0
4586.14,97.86,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.90,7.46,0,-1.$,75.54,0
4587.14,97.83,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.90,7.46,0,-1.$,75.54,0
4588.14,97.84,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.89,7.46,0,-1.$,75.55,0
4589.14,97.86,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.89,7.46,0,-1.$,75.55,0
4590.14,97.85,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.89,7.46,0,-1.$,75.55,0
4591.14,97.83,17.75,125.9,92.1,109.6,0.981,36.28,6.62,67.7,484.88,7.46,0,-1.$,75.56,0
4592.14,97.86,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.88,7.46,0,-1.$,75.56,0
4593.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.88,7.46,0,-1.$,75.57,0
4594.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.87,7.46,0,-1.$,75.57,0
4595.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.87,7.46,0,-1.$,75.58,0
4596.14,97.86,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.87,7.46,0,-1.$,75.58,0
4597.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.87,7.46,0,-1.$,75.58,0
4598.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.86,7.46,0,-1.$,75.59,0
4599.14,97.86,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.86,7.46,0,-1.$,75.59,0
4600.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.86,7.46,0,-1.$,75.60,0
4601.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.85,7.46,0,-1.$,75.60,0
4602.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.85,7.46,0,-1.$,75.60,0
4603.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.85,7.46,0,-1.$,75.61,0
4604.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.84,7.46,0,-1.$,75.61,0
4605.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.84,7.46,0,-1.$,75.62,0
4606.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.84,7.46,0,-1.$,75.62,0
4607.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.84,7.46,0,-1.$,75.62,0
4608.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.63,0
4609.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.63,0
4610.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.63,0
4611.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.64,0
4612.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.64,0
4613.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.64,0
4614.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.83,7.46,0,-1.$,75.65,0
4615.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.82,7.46,0,-1.$,75.65,0
4616.14,97.85,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.82,7.46,0,-1.$,75.65,0
4617.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.82,7.46,0,-1.$,75.66,0
4618.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.81,7.46,0,-1.$,75.66,0
4619.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.81,7.46,0,-1.$,75.66,0
4620.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.81,7.46,0,-1.$,75.67,0
4621.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.80,7.46,0,-1.$,75.67,0
4622.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.80,7.46,0,-1.$,75.67,0
4623.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.80,7.46,0,-1.$,75.67,0
4624.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.80,7.46,0,-1.$,75.68,0
4625.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.79,7.46,0,-1.$,75.68,0
4626.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.79,7.46,0,-1.$,75.68,0
4627.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.79,7.46,0,-1.$,75.68,0
4628.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.68,0
4629.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.69,0
4630.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.69,0
4631.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.69,0
4632.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.69,0
4633.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.69,0
4634.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.78,7.46,0,-1.$,75.69,0
4635.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.77,7.46,0,-1.$,75.70,0
4636.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.77,7.46,0,-1.$,75.70,0
4637.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.77,7.46,0,-1.$,75.70,0
4638.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.76,7.46,0,-1.$,75.70,0
4639.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.76,7.46,0,-1.$,75.70,0
4640.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.76,7.46,0,-1.$,75.70,0
4641.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.76,7.46,0,-1.$,75.70,0
4642.14,97.82,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.75,7.46,0,-1.$,75.70,0
4643.14,97.84,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.75,7.46,0,-1.$,75.71,0
4644.14,97.83,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.75,7.46,0,-1.$,75.71,0
4645.14,97.81,17.75,125.9,92.2,109.6,0.981,36.28,6.62,67.7,484.75,7.46,0,-1.$,75.71,0
4646.14,97.83,17.75,125.9,92.2,109.6,0.981,36.27,6.62,67.7,484.75,7.46,0,-1.$,75.71,0
4647.14,97.83,17.75,125.9,92.2,109.6,0.981,36.27,6.62,67.7,484.75,7.46,0,-1.$,75.71,0
4648.14,97.81,17.75,125.9,92.2,109.6,0.981,36.27,6.62,67.7,484.74,7.46,0,-1.$,75.71,0
4649.14,97.83,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.74,7.46,0,-1.$,75.71,0
4650.14,97.83,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.74,7.46,0,-1.$,75.71,0
4651.14,97.81,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.74,7.46,0,-1.$,75.71,0
4652.14,97.81,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4653.14,97.83,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4654.14,97.82,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4655.14,97.81,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4656.14,97.82,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4657.14,97.83,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4658.14,97.81,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.73,7.46,0,-1.$,75.71,0
4659.14,97.81,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.72,7.46,0,-1.$,75.71,0
4660.14,97.83,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.72,7.46,0,-1.$,75.71,0
4661.14,97.81,17.75,125.9,92.2,109.7,0.981,36.27,6.62,67.7,484.72,7.46,0,-1.$,75.71,0
4662.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.72,7.46,0,-1.$,75.71,0
4663.14,97.82,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.72,7.46,0,-1.$,75.71,0
4664.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.72,7.46,0,-1.$,75.71,0
4665.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4666.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4667.14,97.82,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4668.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4669.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4670.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4671.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.71,7.46,0,-1.$,75.71,0
4672.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4673.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4674.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4675.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4676.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4677.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4678.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4679.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4680.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4681.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.70,7.46,0,-1.$,75.71,0
4682.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.46,0,-1.$,75.71,0
4683.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.46,0,-1.$,75.71,0
4684.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4685.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4686.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4687.14,97.81,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4688.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4689.14,97.78,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4690.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4691.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4692.14,97.78,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4693.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4694.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4695.14,97.78,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.70,0
4696.14,97.78,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4697.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4698.14,97.78,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4699.14,97.78,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4700.14,97.79,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4701.14,97.80,17.75,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4702.14,97.78,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4703.14,97.79,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4704.14,97.80,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4705.14,97.78,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,484.69,7.45,0,-1.$,75.69,0
4706.14,97.77,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4707.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4708.14,97.78,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4709.14,97.77,17.86,126.0,92.2,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4710.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4711.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4712.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.68,0
4713.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.68,0
4714.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4715.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4716.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4717.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4718.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4719.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4720.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4721.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.67,0
4722.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.66,0
4723.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.66,0
4724.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.66,0
4725.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.66,0
4726.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.57,7.45,0,-1.$,75.66,0
4727.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.57,7.45,0,-1.$,75.66,0
4728.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.57,7.45,0,-1.$,75.66,0
4729.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4730.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4731.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4732.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4733.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4734.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4735.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4736.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.65,0
4737.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.64,0
4738.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.64,0
4739.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.64,0
4740.14,97.77,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.64,0
4741.14,97.79,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.64,0
4742.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.64,0
4743.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.61,67.7,487.58,7.45,0,-1.$,75.64,0
4744.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.63,0
4745.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.63,0
4746.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.61,67.7,487.58,7.45,0,-1.$,75.63,0
4747.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.63,0
4748.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.58,7.45,0,-1.$,75.63,0
4749.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.61,67.7,487.59,7.45,0,-1.$,75.63,0
4750.14,97.76,17.86,126.0,92.3,109.7,0.981,36.27,6.61,67.7,487.59,7.45,0,-1.$,75.63,0
4751.14,97.78,17.86,126.0,92.3,109.7,0.981,36.27,6.62,67.7,487.59,7.45,0,-1.$,75.62,0
4752.14,97.76,17.86,126.0,92.3,109.7,0.981,36.26,6.61,67.7,487.59,7.45,0,-1.$,75.62,0
4753.14,97.76,17.86,126.0,92.3,109.7,0.981,36.26,6.61,67.7,487.59,7.45,0,-1.$,75.62,0
4754.14,97.78,17.86,126.0,92.3,109.7,0.981,36.26,6.62,67.7,487.59,7.45,0,-1.$,75.62,0
4755.14,97.77,17.86,126.0,92.3,109.7,0.981,36.26,6.62,67.7,487.59,7.45,0,-1.$,75.62,0
